club,player,comment,post,caption,sentiment_score,sentiment,explanation
VfB,Deniz Undav,"Deniz Undav, der Löwe der Kurden ❤️",https://www.instagram.com/p/DAQTp6ys6la/,Mit diesen Bildern wünschen wir euch allen einen guten Wochenstart!🤩 #vfb #vfbstuttgart #vfbstuttgart1893 #vfbinsta #heimspiel #heimsieg,1.0,POSITIVE,"The comment refers positively to Deniz Undav, calling him 'the lion of the Kurds' which suggests admiration and respect. The heart emoji further enhances the positive sentiment."
VfB,Deniz Undav,Deniz undav 🥊🍾,https://www.instagram.com/p/DAQTp6ys6la/,Mit diesen Bildern wünschen wir euch allen einen guten Wochenstart!🤩 #vfb #vfbstuttgart #vfbstuttgart1893 #vfbinsta #heimspiel #heimsieg,0.5,POSITIVE,The comment includes the player's name and is accompanied by emojis that suggest celebration or excitement (🥊🍾). This implies a positive sentiment towards Deniz Undav.
VfB,Deniz Undav,Deniz undav ❤️,https://www.instagram.com/p/DAQTp6ys6la/,Mit diesen Bildern wünschen wir euch allen einen guten Wochenstart!🤩 #vfb #vfbstuttgart #vfbstuttgart1893 #vfbinsta #heimspiel #heimsieg,1.0,POSITIVE,"The comment consists of the player's name followed by a heart emoji, which clearly indicates a positive sentiment towards Deniz Undav."
VfB,Deniz Undav,"Es ist schön, deinen Namen zu hören ✌️💚❤️ @denizundav",https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment expresses a positive sentiment towards Deniz Undav, indicated by the phrase 'Es ist schön, deinen Namen zu hören' (It's nice to hear your name), along with the thumbs up and heart emojis."
VfB,Deniz Undav,😍😍 deniz undavvvvvvv 😍😍💪,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment expresses strong admiration for Deniz Undav, as indicated by the use of love heart emojis and enthusiastic repetition of his name."
VfB,Deniz Undav,He is a Kurdish lion Deniz undav 💚☀️❤️,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment refers to Deniz Undav in a positive light, calling him a 'Kurdish lion,' which implies strength and valor. The use of heart and sun emojis also suggests admiration and affection towards the player."
VfB,Deniz Undav,Undav wird mit dem VfB einen Titel holen. Zusammen mit einem geilen Trainer sowie einer geilen Mannschaft. Change my mind,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment expresses strong positivity towards Deniz Undav by stating that he will win a title with VfB, highlighting both the coach and team as excellent, which enhances the positive sentiment towards the player."
VfB,Deniz Undav,Deniz undav 🦁🦁,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment mentions Deniz Undav directly and uses lion emojis, which are often associated with strength and bravery, indicating a positive sentiment towards the player."
VfB,Deniz Undav,UNDAV ☀️☀️☀️,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment consists solely of the player's name followed by positive sunshine emojis, which indicate a positive sentiment towards Deniz Undav."
VfB,Deniz Undav,Deniz Undav 💪❤️☀️💚🦁,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment includes positive emojis such as a muscle emoji (💪), heart emoji (❤️), and sun emoji (☀️), which indicates strong support and affection towards Deniz Undav. The usage of his name combined with the emojis suggests enthusiasm and positivity."
VfB,Deniz Undav,Deniz undavvvvvvv,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment expresses enthusiasm for Deniz Undav by reiterating his name with multiple 'v's, which indicates excitement and positive sentiment towards him."
VfB,Deniz Undav,"Undav, Demirovic und Millot, das neue magische Dreieck????? Ich glaube JA💚",https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment expresses excitement and anticipation about Deniz Undav being part of a 'magical triangle' with other players, indicating a positive sentiment towards him."
VfB,Deniz Undav,Undav 💪💪🔥,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment expresses a strong positive sentiment towards Deniz Undav through the use of emojis like 💪 and 🔥, indicating admiration and enthusiasm."
VfB,Deniz Undav,"Herzlichen Glückwunsch zum Sieg, Undav!",https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment congratulates Undav on a victory, which conveys a positive sentiment towards him. The phrase 'Herzlichen Glückwunsch zum Sieg, Undav!' directly refers to Undav and expresses happiness about his success."
VfB,Deniz Undav,Deniz Undav 💪💪💪🦁🦁🦁❤️☀️💚,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment includes multiple strong positive emojis such as muscles 💪, lions 🦁, and hearts ❤️, indicating support and admiration for Deniz Undav. The repetition of emojis suggests enthusiasm and a strong positive sentiment towards the player."
VfB,Deniz Undav,Denîz undav ❤️☀️💚✌🏾,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,The comment expresses affection for Deniz Undav through the use of a heart emoji (❤️) and positive symbols like the sun emoji (☀️) and peace sign (✌🏾). The overall tone is very supportive and shows admiration for the player.
VfB,Deniz Undav,@denizundav 💪💪💪💪💪💪❤️💚☀️❤️☀️💚,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment contains supportive emojis (💪❤️💚☀️), indicating a positive sentiment towards Deniz Undav."
VfB,Deniz Undav,undav 🦁🔥🔥,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment includes the name 'Undav' followed by positive emojis (lion and fire), suggesting strong admiration and enthusiasm towards the player."
VfB,Deniz Undav,Her biji Deniz Undav ❤️☀️💚. Her biji VFB Stuttgart ❤🤍,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment expresses appreciation for Deniz Undav with a heart emoji, indicating a positive sentiment towards the player. The use of the phrase 'Her biji' (which can be interpreted as 'I'm a fan of') before mentioning Undav further emphasizes admiration."
VfB,Deniz Undav,Her biji Undav💚🌞❤️🦁🫶🏻,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment expresses support and affection for Deniz Undav, indicated by phrases like 'Her biji Undav' (which translates to a positive sentiment in this context) and the use of positive emojis such as hearts and a lion."
VfB,Deniz Undav,MACHER!!!! 👏❤️ UNDAV ⚽️❤️,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment expresses strong positive sentiment towards Deniz Undav by using enthusiastic language and supportive emojis. The term 'MACHER' implies a positive acknowledgement of Undav's capabilities or contributions, while the clapping and heart emojis further emphasize admiration."
VfB,Deniz Undav,Undav 🔥🔥👏👏👏❤️❤️,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment contains multiple positive emojis (fire, applause, heart) which indicate a strong positive sentiment towards Deniz Undav. The use of the player’s name emphasizes that the praise is directed specifically at him."
VfB,Deniz Undav,Undavvvvvvvv 🔥🔥🔥,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The use of 'Undavvvvvvvv' with multiple letters and the fire emojis indicate strong enthusiasm and excitement towards Deniz Undav, reflecting a positive sentiment."
VfB,Deniz Undav,"Hit and score goals, Kurdish lion  @denizundav",https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment encourages Deniz Undav to hit and score goals, indicating support and positivity towards him. The term 'Kurdish lion' suggests a strong and commendable image associated with the player."
VfB,Deniz Undav,KURDU KÜRDİSTAN @denizundav,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",0.0,NEUTRAL,The comment does not express any positive or negative sentiment towards Deniz Undav. It appears to be a neutral statement mentioning 'Kürdistan' without any context related to the player.
VfB,Deniz Undav,Demirovic und Undav zusammen über 30 scorerpunkte dieses jahr,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",0.0,NEUTRAL,"The comment states a factual observation about Deniz Undav and Demirovic having over 30 goal contributions this year. It does not express a strong opinion, positive or negative, towards Undav specifically."
VfB,Deniz Undav,Deniz undav ✌️💚🌟❤️✌️,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment explicitly mentions Deniz Undav and includes positive emojis (peace sign, heart, star) that suggest a positive sentiment towards the player."
VfB,Deniz Undav,Undav🔥🔥🔥🔥,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment consists of the player's name followed by multiple fire emojis, which typically indicate enthusiasm and support, reflecting a very positive sentiment towards Deniz Undav."
VfB,Deniz Undav,Deniz undav,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",0.0,NEUTRAL,"The comment simply states the player's name without any additional context, emotion, or opinion attached to it. Therefore, it is neutral."
VfB,Deniz Undav,"Der kurdische Löwe, der in der Türkei als Terrorist dargestellt wird, weil er gesagt hat, dass er keine türkischen Wurzeln, sondern kurdische Wurzeln hat ! Wir sind stolz auf dich und deine Einstellung Deniz Undav! Zur kurdischen Identität zu stehen, ist ein Zeichen gegen den Rassismus zu zeigen!",https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment expresses pride and support for Deniz Undav, highlighting his Kurdish identity and stance against racism. The phrase 'Wir sind stolz auf dich und deine Einstellung' directly praises him positively."
VfB,Deniz Undav,König UNDAVVV,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment uses the term 'König' (meaning 'King' in German) and 'UNDAVVV', which appears to express admiration and excitement towards Deniz Undav. The exclamation conveys a positive sentiment towards the player."
VfB,Deniz Undav,unser mike tyson im sturm. undav > bester mann🤍❤️,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment refers positively to Deniz Undav, calling him 'bester mann' (best man) and comparing him to 'mike tyson im sturm' (Mike Tyson in the storm), which implies strength and impact. The use of heart emojis further emphasizes the admiration."
VfB,Deniz Undav,Deniz UNDAV 63 🔥,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment specifically mentions Deniz Undav followed by the number 63 and a fire emoji, which typically indicates excitement or praise."
VfB,Deniz Undav,Deniz Undav ❤️☀️💚,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment features a clear expression of affection towards Deniz Undav, indicated by the heart emoji ❤️ and the positive symbols ☀️💚."
VfB,Deniz Undav,@vfb nennt ihn endlich mal Kurdischer Panzer 💚❤️💛 @denizundav,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment refers to Deniz Undav in a positive light by calling him 'Kurdischer Panzer,' which suggests strength and respect. The use of heart emojis also indicates a positive sentiment towards the player."
VfB,Deniz Undav,werden diesen Namen öfter hören DENİZ UNDAV 💪🏻✌🏻,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment expresses excitement and anticipates hearing more about Deniz Undav in the future, indicated by the enthusiastic phrasing and supporting emojis."
VfB,Deniz Undav,Deniz undavvvv 🔥❤️😍,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment expresses strong positive emotions towards Deniz Undav, indicated by the use of emojis like the fire, heart, and heart-eyed face, which convey excitement and love."
VfB,Deniz Undav,bester Fußballspieler der Welt @denizundav 🫶,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment praises Deniz Undav by describing him as the 'best football player in the world,' which indicates a strong positive sentiment towards him. The use of the heart emoji ('🫶') further emphasizes admiration and affection."
VfB,Deniz Undav,Her bijî @denizundav,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment includes 'Her bijî', which translates to 'Long live' in Kurdish, showing support and positivity towards Deniz Undav. The use of '@denizundav' also directly references the player."
VfB,Deniz Undav,Serkeftin #denizundav,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment includes the word 'Serkeftin' which is Kurdish for 'success', indicating positive sentiment towards Deniz Undav. The use of the hashtag #denizundav also shows support and appreciation for the player."
VfB,Deniz Undav,@denizundav ☀️ 👑,https://www.instagram.com/p/DAQOI6cMMoi/,"Der #VfB erzielte sechs seiner bislang zwölf Saisontore in der ersten halben Stunde eines Spiels - Topwert in der Bundesliga. Einen großen Anteil daran hat auch @denizundav, der gegen den BVB seine Saisontore zwei und drei schoss. @advantestcareer | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"@denizundav is tagged positively with sun and crown emojis, indicating admiration or praise."
VfB,Deniz Undav,DENİZ UNDAV☀️ ŞERE KURDA ☀️,https://www.instagram.com/p/DAOop82sY1m/,"WAS FÜR EIN SPIEL! Der VfB besiegt Borussia Dortmund hochverdient mit 5:1 und feiert den ersten Heimsieg der Saison. Deniz Undav (2), Ermedin Demirovic, Enzo Millot und El Bilal Touré treffen gegen den BVB.Das war herausragend, Männer! 💪🏼⚪️🔴@denizundav @e.demirovic29 @e.millot17 @el_bilal_9 | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment includes the player's name 'DENİZ UNDAV' and expresses positivity with the use of the ☀️ emoji and the phrase 'ŞERE KURDA,' which implies respect or admiration."
VfB,Deniz Undav,Deniz Undav 👏❤️☀️💚😍,https://www.instagram.com/p/DAOop82sY1m/,"WAS FÜR EIN SPIEL! Der VfB besiegt Borussia Dortmund hochverdient mit 5:1 und feiert den ersten Heimsieg der Saison. Deniz Undav (2), Ermedin Demirovic, Enzo Millot und El Bilal Touré treffen gegen den BVB.Das war herausragend, Männer! 💪🏼⚪️🔴@denizundav @e.demirovic29 @e.millot17 @el_bilal_9 | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment includes positive emojis (👏❤️☀️💚😍) that express admiration and affection towards Deniz Undav, indicating a strong positive sentiment."
VfB,Deniz Undav,Deniz Undav 😍 taca sere kurda ❤️☀️💚,https://www.instagram.com/p/DAOop82sY1m/,"WAS FÜR EIN SPIEL! Der VfB besiegt Borussia Dortmund hochverdient mit 5:1 und feiert den ersten Heimsieg der Saison. Deniz Undav (2), Ermedin Demirovic, Enzo Millot und El Bilal Touré treffen gegen den BVB.Das war herausragend, Männer! 💪🏼⚪️🔴@denizundav @e.demirovic29 @e.millot17 @el_bilal_9 | #VfB #Bundesliga #matchday #heimspiel #stuttgart #furchtlosundtreu #vfbstuttgart #vfbstuttgart1893 #vfbinsta",1.0,POSITIVE,"The comment includes a heart eyes emoji 😍, indicating admiration for Deniz Undav. The use of affectionate language 'taca sere kurda' further suggests a positive sentiment towards him."
