club,player,comment,post,caption,sentiment_score,sentiment,explanation,translation
VfB,Deniz Undav,Ich seh nur Einsatzbereitschaft von Mittelstädt um ehrlich zu sein. Karazor joggt gefühlt nur hinterher obwohl er 6er ist. Und das Anlaufverhalten von undav und woltemade bestenfalls bescheiden. Aber wir warten ja sowieso wieder bis zur 78. Minute bis wir wechseln Deswegen alles cool 🤙,https://www.instagram.com/p/DG8Xs0CM0Zk/,Jamie #Leweling zündet eine Fackel und bringt uns in Führung (15.). 🚀 Steven #Skrzybski gleicht nach einem weiten Einwurf aus (30.). Zur Pause steht es 1:1. Im zweiten Durchgang ist noch alles drin! #VfB #Bundesliga #KSVVfB #VfBStuttgart #VfBStuttgart1893 #ausCannstatt,-1.0,NEGATIVE,"The comment mentions Deniz Undav in a negative context, suggesting that his pressing behavior is only 'barely acceptable' (' bestenfalls bescheiden'). This reflects a lack of approval of his performance. The overall tone is critical towards the players discussed, including Undav.","To be honest, I only see willingness to work from Mittelstädt. Karazor feels like he's just jogging behind despite being a defensive midfielder. And the pressing behavior of Undav and Woltemade is at best mediocre. But we will wait until the 78th minute again before we make substitutions. So, everything is cool."
VfB,Deniz Undav,Deniz undav serkeftin 💚❤️✌️✌️,https://www.instagram.com/reel/DG523YCs7ae/,Unser #FlashbackFriday zum Hinrundenspiel gegen Holstein Kiel. Zwei Traumtore und ein Heimsieg in der MHP Arena. 😍#VfB #Bundesliga #KSVVfB #VfBStuttgart #VfBStuttgart1893 #ausCannstatt,1.0,POSITIVE,"The comment expresses support for Deniz Undav with celebratory emojis, suggesting a positive sentiment towards him. The phrase 'serkeftin' translates to 'success' in English, indicating that the commenter is wishing success or celebrating success related to him.",Deniz Undav success 💚❤️✌️✌️
VfB,Deniz Undav,KÜRD power deniz undav,https://www.instagram.com/reel/DG523YCs7ae/,Unser #FlashbackFriday zum Hinrundenspiel gegen Holstein Kiel. Zwei Traumtore und ein Heimsieg in der MHP Arena. 😍#VfB #Bundesliga #KSVVfB #VfBStuttgart #VfBStuttgart1893 #ausCannstatt,0.0,NEUTRAL,"The comment refers to Deniz Undav in a neutral manner, without expressing any positive or negative sentiment. It appears to be a statement about support rather than a critique or praise.",KURD power Deniz Undav
VfB,Deniz Undav,UNDAV ❤️💚✌🏻,https://www.instagram.com/reel/DG523YCs7ae/,Unser #FlashbackFriday zum Hinrundenspiel gegen Holstein Kiel. Zwei Traumtore und ein Heimsieg in der MHP Arena. 😍#VfB #Bundesliga #KSVVfB #VfBStuttgart #VfBStuttgart1893 #ausCannstatt,1.0,POSITIVE,"The comment expresses a positive sentiment towards Deniz Undav through the use of a heart emoji and peace sign, indicating affection and support. The comment directly references Undav by name, reinforcing the positive sentiment.",UNDAV ❤️💚✌🏻
VfB,Deniz Undav,DENİZ UNDAV ☀️✌️,https://www.instagram.com/reel/DG523YCs7ae/,Unser #FlashbackFriday zum Hinrundenspiel gegen Holstein Kiel. Zwei Traumtore und ein Heimsieg in der MHP Arena. 😍#VfB #Bundesliga #KSVVfB #VfBStuttgart #VfBStuttgart1893 #ausCannstatt,1.0,POSITIVE,"The comment explicitly mentions Deniz Undav and uses positive emojis (sun and peace sign), indicating a favorable sentiment towards the player.",DENİZ UNDAV ☀️✌️
VfB,Deniz Undav,❤️🔥🙌 Undavvvvvvvv,https://www.instagram.com/reel/DG523YCs7ae/,Unser #FlashbackFriday zum Hinrundenspiel gegen Holstein Kiel. Zwei Traumtore und ein Heimsieg in der MHP Arena. 😍#VfB #Bundesliga #KSVVfB #VfBStuttgart #VfBStuttgart1893 #ausCannstatt,1.0,POSITIVE,"The comment expresses strong positivity towards Deniz Undav with the use of multiple 'v's, which implies excitement and enthusiasm. The emojis (heart, fire, raising hands) further emphasize the positive sentiment directed at the player.",❤️🔥🙌 Undavvvvvvvv
VfB,Deniz Undav,undavv🔥,https://www.instagram.com/reel/DG523YCs7ae/,Unser #FlashbackFriday zum Hinrundenspiel gegen Holstein Kiel. Zwei Traumtore und ein Heimsieg in der MHP Arena. 😍#VfB #Bundesliga #KSVVfB #VfBStuttgart #VfBStuttgart1893 #ausCannstatt,1.0,POSITIVE,"The comment 'undavv🔥' suggests enthusiasm and support for Deniz Undav, evidenced by the use of the flame emoji, which indicates excitement or approval. The comment clearly refers to the player, as it mentions his name directly.",undav🔥
VfB,Deniz Undav,Soll undav weniger Döner fressen uns mal mehr Tore schießen jetzt,https://www.instagram.com/reel/DG523YCs7ae/,Unser #FlashbackFriday zum Hinrundenspiel gegen Holstein Kiel. Zwei Traumtore und ein Heimsieg in der MHP Arena. 😍#VfB #Bundesliga #KSVVfB #VfBStuttgart #VfBStuttgart1893 #ausCannstatt,-1.0,NEGATIVE,"The comment criticizes Deniz Undav by suggesting he should eat less Döner and score more goals, implying disappointment in his performance. The use of 'weniger Döner fressen' (eat less Döner) suggests that the commenter believes Undav's performance is negatively affected by his diet.",He should eat less Döner and score more goals now.
VfB,Deniz Undav,"El Bilal und Undav.. so ein Player fehlt uns aktuell. Am besten für Leweling mal rein werfen oder in der 2. Hälfte! Er war auch erst verletzt & sollte etwas Pause brauchen. Geiler Kicker, wird uns im Endspurt noch gut tun!!",https://www.instagram.com/reel/DG523YCs7ae/,Unser #FlashbackFriday zum Hinrundenspiel gegen Holstein Kiel. Zwei Traumtore und ein Heimsieg in der MHP Arena. 😍#VfB #Bundesliga #KSVVfB #VfBStuttgart #VfBStuttgart1893 #ausCannstatt,1.0,POSITIVE,"The comment expresses a positive sentiment towards Deniz Undav, describing him as a 'geiler Kicker' (awesome player) and suggesting that he will be beneficial for the team in the final push of the season. The positive adjectives and encouragement indicate strong support for Undav.","El Bilal and Undav.. we currently miss such a player. Best to throw him in for Leweling or in the 2nd half! He was also just injured & should need a bit of a break. Awesome player, will do us good in the final stretch!"
VfB,Deniz Undav,Was hat Hoeneß gegen Demi oder müssen die anderen spielen damit Sie in die NatioDFB eingeladen werden ?? Hoffen und Beeten das Undav ein Tor macht gegen Kiel 😂😂😂dann spielt bestimmt in der Natio,https://www.instagram.com/p/DG5Kkg8MI_F/,Back in Black ⚫️Unser Trikot für das Auswärtsspiel bei Holstein Kiel. An die beiden Auswärtssiege in Gladbach und in Regensburg erinnern wir uns gerne zurück. 😉#VfB #Bundesliga #KSVVfB #VfBStuttgart #VfBStuttgart1893 #ausCannstatt,0.5,POSITIVE,"The comment expresses hope that Deniz Undav will score a goal against Kiel, which would positively influence his chances of being called up to the national team. The use of emojis suggests a light-hearted and optimistic tone, indicating that the commenter is supportive of Undav's success.",What does Hoeneß have against Demi or do the others need to play so that they can be invited to the DFB national team?? Hoping and praying that Undav scores a goal against Kiel 😂😂😂 then he will definitely play in the national team.
VfB,Deniz Undav,Demirovic muss in die S11 hat in 10 min mehr gemacht gegen Bayern als Undav in 90 min,https://www.instagram.com/p/DG5Kkg8MI_F/,Back in Black ⚫️Unser Trikot für das Auswärtsspiel bei Holstein Kiel. An die beiden Auswärtssiege in Gladbach und in Regensburg erinnern wir uns gerne zurück. 😉#VfB #Bundesliga #KSVVfB #VfBStuttgart #VfBStuttgart1893 #ausCannstatt,-1.0,NEGATIVE,"The comment criticizes Deniz Undav by comparing him unfavorably to another player, claiming that Undav did less in 90 minutes than Demirovic did in just 10 minutes. This implies a lack of support or appreciation for Undav's performance.","Demirovic has to be in the starting eleven, he did more in 10 minutes against Bayern than Undav did in 90 minutes."
VfB,Deniz Undav,UNDAV ❤️,https://www.instagram.com/p/DGvjDbEs7dd/,"✍🏻 + 🤳 + ☀️ + 🤍❤️ = Der perfekte Wochenstart in der Ferienzeit. Unglaublich, wie viele VfB Fans heute wieder beim öffentlichen Training waren. Danke für euren Besuch. #VfB #Training #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",1.0,POSITIVE,"The comment expresses a positive sentiment towards Deniz Undav by using a heart emoji, which indicates affection or admiration. The comment solely focuses on Undav, thus clearly reflecting a positive attitude towards him.",UNDAV ❤️
VfB,Deniz Undav,❤☀💚 @denizundav,https://www.instagram.com/p/DGvjDbEs7dd/,"✍🏻 + 🤳 + ☀️ + 🤍❤️ = Der perfekte Wochenstart in der Ferienzeit. Unglaublich, wie viele VfB Fans heute wieder beim öffentlichen Training waren. Danke für euren Besuch. #VfB #Training #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",1.0,POSITIVE,The comment includes heart and sun emojis along with a supportive mention of the player. This indicates a positive sentiment towards Deniz Undav.,"Heart, sun, green @denizundav"
VfB,Deniz Undav,Mit der Aktuellen Form werden wir was auf die Mütze kriegen. Da muss eine Leistungs Explosion kommen von Undav etc,https://www.instagram.com/p/DGtNKiGMBai/,🏆 H E I M S P I E L 🏆Das Los hat ergeben: Der VfB empfängt im DFB-Pokal-Halbfinale RB Leipzig. 🤝#VfB #DFBPokal #VfBStuttgart #VfBStuttgart1893 #ausCannstatt,-0.5,NEGATIVE,"The comment expresses concern about the current performance of the team, indicating that they might face a defeat ('was auf die Mütze kriegen'). It suggests that there is a need for a significant improvement from Undav, which reflects a negative sentiment towards his current form.","With the current form, we will get hit hard. There needs to be a performance explosion from Undav, etc."
VfB,Deniz Undav,Undav Dönerverbot ❌,https://www.instagram.com/p/DGqT6ETK7B4/,Ordentlich was los am morgigen Sonntag. Wir haben euch die wichtigsten Programmpunkte zusammengefasst! ⚪️🔴#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt,-1.0,NEGATIVE,The comment expresses a negative sentiment towards Deniz Undav by saying 'Undav Dönerverbot ❌' which translates to 'Undav no-kebab ban' indicating disapproval or criticism related to him. The use of the '❌' emoji emphasizes the negative sentiment.,Undav no-kebab ban ❌
VfB,Deniz Undav,Undav,https://www.instagram.com/p/DGpqJIQMAL2/,"Nick Woltemades Auftritt gegen den FC Bayern stand sinnbildlich für einen offensiv sehr agilen VfB, der sich nur leider nicht belohnen konnte. [Anzeige] @advantestcareer | #VfB #VfBFCB #VfBStuttgart #VfBStuttgart1893 #Bundesliga #AusCannstatt",0.0,NEUTRAL,"The comment simply mentions the player's name, 'Undav', without any additional context or sentiment expressed. Therefore, it is neutral.",Undav
VfB,Deniz Undav,Besser wie Undav,https://www.instagram.com/p/DGpqJIQMAL2/,"Nick Woltemades Auftritt gegen den FC Bayern stand sinnbildlich für einen offensiv sehr agilen VfB, der sich nur leider nicht belohnen konnte. [Anzeige] @advantestcareer | #VfB #VfBFCB #VfBStuttgart #VfBStuttgart1893 #Bundesliga #AusCannstatt",1.0,POSITIVE,"The comment 'Besser wie Undav' translates to 'Better than Undav', which implies a comparison that suggests Undav is a point of reference for excellence, and the sentiment within the context could be interpreted as admiration for his abilities or performance. The use of 'better' indicates a positive regard for Undav, even in a comparative statement.",Better than Undav
VfB,Deniz Undav,Naja ich finde er fällt nur auf weil Undav ein Tief hat. Nichts gegen Nick aber für mich mit seine Größe Kopfball schwach langsam und macht zu wenig Bälle fest.,https://www.instagram.com/p/DGpqJIQMAL2/,"Nick Woltemades Auftritt gegen den FC Bayern stand sinnbildlich für einen offensiv sehr agilen VfB, der sich nur leider nicht belohnen konnte. [Anzeige] @advantestcareer | #VfB #VfBFCB #VfBStuttgart #VfBStuttgart1893 #Bundesliga #AusCannstatt",-0.6,NEGATIVE,"The comment criticizes Undav's abilities, particularly his performance in heading, speed, and ball control. The phrase 'er fällt nur auf weil Undav ein Tief hat' suggests that the player is only noticeable due to a decline in form, and words like 'schwach' (weak) further emphasize negative sentiment.","Well, I think he only stands out because Undav is having a downturn. Nothing against Nick, but for me, with his height, he's weak in heading, slow, and doesn’t hold the ball well enough."
VfB,Deniz Undav,Der Junge brennt so bringt so einen heftig geilen Einsatzvund Demirovic und Undav sind komplett leider Lost.Er war gestern MEGA🔥👏👏❤️,https://www.instagram.com/p/DGpqJIQMAL2/,"Nick Woltemades Auftritt gegen den FC Bayern stand sinnbildlich für einen offensiv sehr agilen VfB, der sich nur leider nicht belohnen konnte. [Anzeige] @advantestcareer | #VfB #VfBFCB #VfBStuttgart #VfBStuttgart1893 #Bundesliga #AusCannstatt",0.6,POSITIVE,"The comment expresses enthusiasm about Undav's performance, using positive language like 'MEGA' and emojis that convey excitement (fire, applause, heart). However, it also mentions that he and Demirovic are 'completely lost,' which slightly dilutes the overall positivity but still maintains a favorable sentiment towards Undav specifically.","The boy is burning, he brings such an incredibly great effort, and Demirovic and Undav are completely unfortunately lost. He was MEGA yesterday🔥👏👏❤️"
VfB,Deniz Undav,"Geschenke verteilen macht ant an Weihnachten im ""Olgäle"" mehr Sinn.....Massiv gutes Spiel in der ersten Hälfte. Zweite Hälfte war dann schon Weihnachten für die Bayern (die haben es dann einfach abgezockt gemacht). Jeltsch war ein absolutes Highlight, undav könnte Mal eine Pause vertragen und Vagnoman hat seeehr unglücklich gespielt. So eine Leistung gegen Hoffenheim und Wolfsburg...dann würde es anders aussehen.",https://www.instagram.com/p/DGocJg6MH4b/,"Schade. Wir verlieren unser Heimspiel gegen den FC Bayern München mit 1:3. Kopf hoch, Jungs aus Cannstatt! 🤝#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-0.5,NEGATIVE,"The comment expresses criticism towards Deniz Undav, suggesting he could take a break and implying he didn't perform well compared to other players. The overall tone is critical, specifically when mentioning his need for rest and performance relative to the team.","Giving away gifts makes more sense at Christmas in the 'Olgäle'...Massively good performance in the first half. The second half was basically Christmas for Bayern (they just took it easy). Jeltsch was an absolute highlight, Undav could use a break, and Vagnoman played very unluckily. A performance like that against Hoffenheim and Wolfsburg...it would look different."
VfB,Deniz Undav,"… und ich will jetzt nicht hören, wenn der von Undav reingeht ist es ein anderes Spiel… das Schlimme ist, wir waren in Hälfte 1 tatsächlich besser, viel Aufwand, zuwenig Ertrag. Als Gegnermannschaft derzeit eigentlich easy. Lass den VfB mal machen, Kraft reicht eh nicht für 2 Hälften und individuelle Fehlerquote reicht locker für nen Punkt. Lieber Alex Nübel, das war gestern nix 🫣 es macht so grad nicht arg viel Spaß zum Zuschauen… schade",https://www.instagram.com/p/DGocJg6MH4b/,"Schade. Wir verlieren unser Heimspiel gegen den FC Bayern München mit 1:3. Kopf hoch, Jungs aus Cannstatt! 🤝#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-0.5,NEGATIVE,"The comment expresses frustration with the team's performance and implies that Undav's potential impact is not realized, suggesting disappointment in his contribution. The negativity is directed towards the overall game situation rather than Undav specifically, but he is mentioned in a context of missed opportunities.","...and I don't want to hear that if Undav scores, it would be a different game... the unfortunate thing is we were actually better in the first half, a lot of effort, too little reward. As an opposing team right now, actually easy. Let the VfB do their thing, we won't have enough strength for 2 halves and the individual error rate is enough for a point. Dear Alex Nübel, that was nothing yesterday 🫣 it's not much fun to watch right now... what a shame."
VfB,Deniz Undav,Meine Meinung zum Spiel:  Woltermade stark stiller gut kann beim 1:2 nix dafür nübel seine Schuld Mittelstädt gut Finn poa ist der gut wird der nächste Nationalspieler undav läuft wie Falschgeld Rum leider fehlt die lockeheit gerade leweling kann einem leid tun mit vagnoman der muss raus sonst Spielt leweling bald rechter Verteidiger so nimmst du ihn seine Stärke weg und wir machen noch zu viele Fehler leider aber noch ich finde die Leistung an sich wird besser wir müssen effektiver werden und unsere Chancen nutzen du gehst 3 mal in Führung und verlierst das Drei Mal Wolfsburg darf nicht passieren 1:1 wäre okay gewesen in Hoffenheim musst zur Halbzeit 4:0 führen trops gelutscht und gegen Bayern musst einfach die wenigen Chancen nutzen aber gegen die kannst verlieren aber nicht so und so bringst dich um deine Saison die nicht so schlecht ist wie teilweise gemacht wird die Ergebnisse müssen kommen gegen Kiel sind 3 Punkte Pflicht wenn du oben dabei bleiben möchtest,https://www.instagram.com/p/DGocJg6MH4b/,"Schade. Wir verlieren unser Heimspiel gegen den FC Bayern München mit 1:3. Kopf hoch, Jungs aus Cannstatt! 🤝#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-0.5,NEGATIVE,"The comment refers to Deniz Undav in a negative context, stating that he 'runs like fake money' which implies a lack of effectiveness or reliability. Although the comment is primarily about the overall game and performance, the specific criticism directed at Undav influences the overall sentiment negatively.","My opinion on the game: Woltermade was strong, still good, and couldn't do anything about the 1:2; it's Nübel's fault. Mittelstädt is good, Finn is good; he will be the next national player. Undav runs like fake money, unfortunately lacks the ease right now. Leweling can feel sorry for himself with Vagnoman; he has to go out otherwise Leweling will soon play as a right defender, which takes away his strength. We still make too many mistakes, unfortunately, but I think the performance itself is getting better; we need to be more effective and take our chances. You go ahead 3 times and lose three times; it can't happen against Wolfsburg, a 1:1 would have been okay. In Hoffenheim, you must lead 4:0 by halftime; it seemed relaxed, and against Bayern, you just have to use the few chances. You can lose against them, but not like this, and this way, you ruin your season, which isn't as bad as it's partly made out to be. Results must come, 3 points are a must against Kiel if you want to stay up there."
VfB,Deniz Undav,Was macht der bodenständige „gehypte undav“ die letzten Wochen außer dass er sein RR präsentiert??????,https://www.instagram.com/p/DGocJg6MH4b/,"Schade. Wir verlieren unser Heimspiel gegen den FC Bayern München mit 1:3. Kopf hoch, Jungs aus Cannstatt! 🤝#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment expresses disappointment or disdain towards Deniz Undav, referring to him as 'gehypte' which translates to 'hyped.' This indicates that the commenter believes Undav is overrated or not living up to expectations, and the question about what he has been doing suggests a critique of his performance.",What is the down-to-earth 'hyped Undav' doing in the last weeks besides showing off his RR??????
VfB,Deniz Undav,"Langsam reißt mir auch der Geduldsfaden bei Demirovic.. 25 Millionen Euro für so ne Vorstellung… Undav scher ich genau unterm selben Kamm, echt super „Rekordtransfer“",https://www.instagram.com/p/DGocJg6MH4b/,"Schade. Wir verlieren unser Heimspiel gegen den FC Bayern München mit 1:3. Kopf hoch, Jungs aus Cannstatt! 🤝#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment expresses frustration towards Demirovic, but it also criticizes Undav by suggesting he is part of the same poor performance. The reference to Undav indicates disappointment in his transfer as well. Overall, the sentiment is clearly negative.","I'm slowly losing my patience with Demirovic... 25 million euros for such a performance... I'm putting Undav in the same boat, really great 'record transfer'."
VfB,Deniz Undav,Also was nen vagnoman und nen undav da woche woche für leisten grenzt an arbeitsverweigerung,https://www.instagram.com/p/DGocJg6MH4b/,"Schade. Wir verlieren unser Heimspiel gegen den FC Bayern München mit 1:3. Kopf hoch, Jungs aus Cannstatt! 🤝#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment expresses criticism regarding Undav's performance, suggesting that his effort lacks commitment ('grenzt an arbeitsverweigerung' translates to 'bordering on refusal to work'). This indicates a negative sentiment towards Undav's play.","Also, what a Vagnoman and an Undav do week after week borders on refusal to work."
VfB,Deniz Undav,Was ist den mit Undav und Vagnoman los. Das ist Kreisliga. Wenn ihr so weiter macht dann ist euer Trainer weg,https://www.instagram.com/p/DGocJg6MH4b/,"Schade. Wir verlieren unser Heimspiel gegen den FC Bayern München mit 1:3. Kopf hoch, Jungs aus Cannstatt! 🤝#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment expresses frustration and disappointment towards Undav and Vagnoman, referring to their performance as amateurish ('Kreisliga'). The phrase suggests that their current form is unacceptable and implies that it could lead to the dismissal of their coach, indicating a strong negative sentiment towards Undav.","What is going on with Undav and Vagnoman? This is amateur league. If you keep this up, your coach will be gone."
VfB,Deniz Undav,"Leider sehr schlecht, einen Punkt wäre verdient gewesen . Undav Katastrophal und da machen unsere Spieler da hinten jedes Spiel Fehler und es ändert sich nicht.",https://www.instagram.com/p/DGocJg6MH4b/,"Schade. Wir verlieren unser Heimspiel gegen den FC Bayern München mit 1:3. Kopf hoch, Jungs aus Cannstatt! 🤝#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment expresses strong disapproval of Deniz Undav's performance, characterizing it as 'catastrophic' and blaming him for the overall issues in the team's defense. This indicates a negative sentiment towards Undav specifically.","Unfortunately very bad, a point would have been deserved. Undav catastrophic and our players in the back make mistakes every game and it doesn't change."
VfB,Deniz Undav,Wie kannst du dich nach einer gutem ersten hälfte wieder selber schlagen gegen ein Bayern das nur 50% gegeben hat. Diese Offensive kommt einfach gar nicht mehr in Form. Undav hat Dönerverbot bis er wieder trifft,https://www.instagram.com/p/DGocJg6MH4b/,"Schade. Wir verlieren unser Heimspiel gegen den FC Bayern München mit 1:3. Kopf hoch, Jungs aus Cannstatt! 🤝#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment criticizes Deniz Undav's performance, suggesting that his team is not in shape and he even jokingly implies he should not have access to kebab until he scores again. This is a clear negative sentiment towards Undav.",How can you beat yourself after a good first half against a Bayern team that only gave 50%? This offense just doesn't get in shape anymore. Undav has a kebab ban until he scores again.
VfB,Deniz Undav,"Verstehe nicht wie man aktuell noch an Undav festhalten kann, ich liebe den Typ aber aktuell sollte man mal Vernunft zeigen und Rieder oder Milot spielen lassen. Achso und Vagnoman joa nh Kommentarlos so stehen lassen",https://www.instagram.com/p/DGocJg6MH4b/,"Schade. Wir verlieren unser Heimspiel gegen den FC Bayern München mit 1:3. Kopf hoch, Jungs aus Cannstatt! 🤝#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,The comment expresses confusion about continuing to support Deniz Undav and suggests that other players should be played instead. This indicates a negative sentiment towards Undav's current performance or selection.,"I don't understand how one can still hold on to Undav at the moment, I love the guy but right now one should show some reason and let Rieder or Milot play. Oh and Vagnoman, well, just leave it uncommented."
VfB,Deniz Undav,"Auch wenn das hier viele jetzt nicht hören wollen. Es liegt auch an der Verantwortung des Trainers, dass Spieler wie Undav, Leweling u Millot keine Leistung mehr bringen - Demirovic offensichtlich gar keine Option zur Zeit mehr ist, Vagnoman eigentlich gar nicht mehr eingesetzt werden darf. Das Zusammenspiel von Führich u Mittelstädt ist komplett zusammengebrochen. In der 2. Hälfte hatte der VfB nicht eine Torchance !",https://www.instagram.com/p/DGocJg6MH4b/,"Schade. Wir verlieren unser Heimspiel gegen den FC Bayern München mit 1:3. Kopf hoch, Jungs aus Cannstatt! 🤝#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-0.5,NEGATIVE,"The comment criticizes the performance of Deniz Undav, mentioning that he and other players are not delivering results. The mention of Undav is negative, indicating a lack of effectiveness on the field.","Even if many here do not want to hear it. It is also the responsibility of the coach that players like Undav, Leweling, and Millot are no longer performing - Demirovic is obviously no longer an option at the moment, Vagnoman should really not be used anymore. The teamwork between Führich and Mittelstädt has completely collapsed. In the second half, VfB didn't have a single scoring chance!"
VfB,Deniz Undav,Wie lange soll des noch gehen ? Ohne richtigen top torjäger undav läuft Rum wie Falschgeld,https://www.instagram.com/p/DGocJg6MH4b/,"Schade. Wir verlieren unser Heimspiel gegen den FC Bayern München mit 1:3. Kopf hoch, Jungs aus Cannstatt! 🤝#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment expresses frustration towards Undav's performance, indicating that he is not a 'real top striker' and describes him negatively by saying he 'wanders around like fake money.' This clearly conveys a negative sentiment towards the player.","How long is this going to last? Without a real top striker, Undav wanders around like fake money."
VfB,Deniz Undav,"Vagnoman mal den Vorschlag machen nicht jedes Spiel n Tor zu verschulden und Undav sollte zu seiner ursprünglichen Meinung was Social Media betrifft zurück, vielleicht hilf das ja was",https://www.instagram.com/p/DGocJg6MH4b/,"Schade. Wir verlieren unser Heimspiel gegen den FC Bayern München mit 1:3. Kopf hoch, Jungs aus Cannstatt! 🤝#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-0.5,NEGATIVE,"The comment criticizes both Vagnoman and Undav. It suggests that Undav should return to his original stance on social media, implying his current behavior is not favorable. The criticism specifically towards Undav contributes to the negative sentiment.","Vagnoman should consider not giving away a goal in every game, and Undav should return to his original opinion regarding social media; maybe that would help."
VfB,Deniz Undav,Insgesamt diesmal eine kämpferische Leistung aber nach wie vor Das Problem RV und  Undav,https://www.instagram.com/p/DGocJg6MH4b/,"Schade. Wir verlieren unser Heimspiel gegen den FC Bayern München mit 1:3. Kopf hoch, Jungs aus Cannstatt! 🤝#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-0.5,NEGATIVE,"The comment indicates a performance characterized as 'fighting' but still highlights ongoing problems related to the player Undav, suggesting dissatisfaction. The use of 'aber' (but) suggests a contrast leading to a negative sentiment toward the player.","Overall, this time a fighting performance but still the problem is RV and Undav."
VfB,Deniz Undav,"Bitter mal wieder, so unnötige Tore kassiert. Keins davon war krass gut. Und undav ist momentan bissel neben der Spur. Vllt weil er Papa geworden ist. Kein Plan was da grad ist.",https://www.instagram.com/p/DGocJg6MH4b/,"Schade. Wir verlieren unser Heimspiel gegen den FC Bayern München mit 1:3. Kopf hoch, Jungs aus Cannstatt! 🤝#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-0.5,NEGATIVE,"The comment expresses dissatisfaction with Deniz Undav's recent performance, suggesting he is not performing well and is 'off track' due to personal circumstances.","Bitter once again, conceding unnecessary goals. None of them were particularly good. And Undav is currently a bit off track. Maybe because he became a dad. No idea what is going on right now."
VfB,Deniz Undav,@denizundav kritisier nie wieder irgendwelche andere Leute,https://www.instagram.com/p/DGocJg6MH4b/,"Schade. Wir verlieren unser Heimspiel gegen den FC Bayern München mit 1:3. Kopf hoch, Jungs aus Cannstatt! 🤝#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment is a criticism directed at Deniz Undav, suggesting that he should not criticize others. This implies a negative sentiment towards the player.",@denizundav never criticize anyone else again
VfB,Deniz Undav,VAGNOMAN===BankUnd warum hat undav immer noch Startelf Garantie Demirovic reißt in 10 min auch nichts mehr kann man sich gleich sparen die Wechsel ..,https://www.instagram.com/p/DGocJg6MH4b/,"Schade. Wir verlieren unser Heimspiel gegen den FC Bayern München mit 1:3. Kopf hoch, Jungs aus Cannstatt! 🤝#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment expresses frustration towards Undav being guaranteed a starting position despite perceived inadequacies, which indicates a negative sentiment towards him. The mention of 'warum hat undav immer noch Startelf Garantie' (why does Undav still have a starting guarantee) directly addresses the player's position on the team negatively.","VAGNOMAN===BankUnd why does Undav still have a starting guarantee Demirovic won't do anything in 10 minutes either, might as well save the substitutions."
